start;end;Project;Country;Watershed;siteID;W1stvex;W2stvex;status;landuse;type.protection;National.Park;Other.Park.or.general.Reservee.gregional;Natura.2000;Ramsar;Type.of.water.body;Sediment.type;Capture.your.location;latitude;longitude;altitude;precision;Sampling.Time;Sampling.Date;Water.TemperatureC;pH;SPC;Cond;O2%;dO2;Turbidity;Turbidity.Units;leafsp;Quercusoak;Piceaspruce;Acermaple;Ulmuselm;Fagusbeech;Betulabirch;Populuspoplar;Salixwillow;Fraxinusash;Pinuspine;Otherdefine.in.comments.at.end;Additional.field.notes.or.comments;id;uuid;submissiontime;validationstatus;notes;status.1;submittedby;version;tags;index
2024-05-06T11:27:21.371+02:00;2024-05-06T11:31:51.069+02:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE6T5;1350;1350;Protected area;;National Park Natura 2000;1;0;1;0;Stream or river (lotic);;53.12090398796 13.14436734 0 0;53.12090398796;13.14436734;0;0;10:45:00.000+02:00;2024-05-03;16.9;7.4;479;NA;39.1;3.77;NA;;Fagus (beech);0;0;0;0;1;0;0;0;0;0;0;Alnus;336286226;e2fe4822-e857-41ad-8fca-ee668fefb3b7;2024-05-06T09:31:51;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;410
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T11:31:51.100+02:00;2024-05-06T11:35:52.883+02:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE29T5;500;500;Non-protected area;;;NA;NA;NA;NA;Stream or river (lotic);;53.2975495 12.73701933 0 0;53.2975495;12.73701933;0;0;08:30:00.000+02:00;2024-05-03;16.9;8.69;538;NA;124.5;11.94;NA;;Acer (maple) Betula (birch) Populus (poplar);0;0;1;0;0;1;1;0;0;0;0;;336287882;524eeb4f-b3c6-4e22-aa2f-43b8049bb7bd;2024-05-06T09:35:53;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;411
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T11:35:52.901+02:00;2024-05-06T12:06:12.596+02:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE34T5;2000;2000;Non-protected area;;;NA;NA;NA;NA;Lake or pond (lentic);;52.8847132009253 13.4469319 0 0;52.8847132009253;13.4469319;0;0;13:07:00.000+02:00;2024-05-02;17.1;8.32;442;NA;87.6;8.42;NA;;Quercus (oak) Salix (willow);1;0;0;0;0;0;0;1;0;0;0;Alnus;336298660;56068cea-3ac7-4985-a12e-b4c3dd273bf9;2024-05-06T10:06:13;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;412
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T12:06:12.623+02:00;2024-05-06T12:09:09.649+02:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE30T5;600;600;Non-protected area;;;NA;NA;NA;NA;Lake or pond (lentic);;52.87726974 13.13806308 0 0;52.87726974;13.13806308;0;0;12:10:00.000+02:00;2024-05-02;18.9;8.748;675;NA;185.8;17.16;NA;;Salix (willow);0;0;0;0;0;0;0;1;0;0;0;Alnus;336299915;100ab0d2-835a-4656-aa83-24391b3d4c7b;2024-05-06T10:09:10;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;413
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T12:09:09.668+02:00;2024-05-06T12:57:25.688+02:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE42T5;700;700;Non-protected area;;;NA;NA;NA;NA;Lake or pond (lentic);;52.86968896 12.49076169 0 0;52.86968896;12.49076169;0;0;10:25:00.000+02:00;2024-05-02;17.4;8.265;849;NA;148.7;14.76;NA;;Salix (willow);0;0;0;0;0;0;0;1;0;0;0;;336317444;eec24506-fa61-43aa-8e6f-947eef9c4947;2024-05-06T10:57:26;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;414
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T12:57:25.712+02:00;2024-05-06T13:00:14.863+02:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE43T5;600;600;Non-protected area;;;NA;NA;NA;NA;Lake or pond (lentic);;52.97417475 12.43886544 0 0;52.97417475;12.43886544;0;0;09:25:00.000+02:00;2024-05-02;14;8.3;442;NA;102;10.45;NA;;Quercus (oak) Fagus (beech);1;0;0;0;1;0;0;0;0;0;0;;336318609;0a4887e3-7c8c-412b-a7fe-b8064c674ff0;2024-05-06T11:00:15;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;415
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T13:00:14.886+02:00;2024-05-06T13:02:28.218+02:00;FUNACTION;Germany;Havel-Spree-Elbe basin (HE);HE4T5;850;850;Protected area;;National Park Natura 2000;1;0;1;0;Stream or river (lotic);;53.07756528209 12.90449719678 0 0;53.07756528209;12.90449719678;0;0;08:00:00.000+02:00;2024-05-02;14.2;7.844;399;NA;74.1;7.56;NA;;Quercus (oak) Fagus (beech);1;0;0;0;1;0;0;0;0;0;0;;336319479;8b5c863a-805b-4823-b86a-d4fb56a18c4a;2024-05-06T11:02:29;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;416
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-02-07T16:45:44.555-00:00;2024-05-06T15:35:58.738+01:00;FUNACTION;Portugal;Cavado River (CA);CA_02_T3;4500;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7738414 -8.1435141 823 0;41.7738414;-8.1435141;823;0;10:38:00.000+01:00;2024-02-28;7.4;5.5;NA;10.7;103.3;11.38;NA;;Fagus (beech);0;0;0;0;1;0;0;0;0;0;0;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=1000ml, foam=yes;336400349;f85ae30b-9f94-4889-b629-d9fdc9c41d46;2024-05-06T14:36:01;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;417
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T15:35:58.799+01:00;2024-05-06T15:45:40.215+01:00;FUNACTION;Portugal;Cavado River (CA);CA_10_T3;1250;NA;Non-protected area;Agriculture-plant;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);41.8131005 -7.8353907 918 0;41.8131005;-7.8353907;918;0;12:40:00.000+01:00;2024-02-27;6.4;5.7;NA;13.1;98;10.9;NA;;Quercus (oak) Salix (willow);1;0;0;0;0;0;0;1;0;0;0;Cloudy; Water for chemical analysis (C2)= 40ml. Morphology: filter=500ml, foam=yes;336403741;9d94476d-f0dd-4c1f-9296-f79c1b22cb33;2024-05-06T14:45:44;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;418
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T15:45:40.290+01:00;2024-05-06T15:51:34.652+01:00;FUNACTION;Portugal;Cavado River (CA);CA_17_T3;4100;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);41.6755859 -8.2559285 392 0;41.6755859;-8.2559285;392;0;14:41:00.000+01:00;2024-02-28;11.9;6.35;NA;15.8;104.5;10.88;NA;;Quercus (oak);1;0;0;0;0;0;0;0;0;0;0;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=750ml, foam=yes (but not much);336405641;1114bee7-cd76-4347-a2c4-c7629341c5c0;2024-05-06T14:51:38;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;419
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T15:51:34.710+01:00;2024-05-06T16:01:44.742+01:00;FUNACTION;Portugal;Cavado River (CA);CA_21_T3;800;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Reservoir (with human constructed dam);sand;41.6813597 -7.9795604 694 0;41.6813597;-7.9795604;694;0;10:30:00.000+01:00;2024-02-27;9.4;6.27;NA;16.6;91;9.6;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Cloudy; Water for chemical analysis (C2)= 40ml. Reservoir wery high, sediments unavailable (only dirt) and leaves may have only been under water very short time, therfore were not collect.Morphology: filter=1000ml, foam=no;;336408980;bdb27090-fa62-4d09-8496-6b8c320ade84;2024-05-06T15:01:48;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;420
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T16:01:44.793+01:00;2024-05-06T16:09:34.868+01:00;FUNACTION;Portugal;Cavado River (CA);CA_22_T3;3550;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);41.6756798 -8.0449165 500 0;41.6756798;-8.0449165;500;0;09:15:00.000+01:00;2024-02-27;8.2;5.59;NA;12.7;101;11.33;NA;;Quercus (oak) Salix (willow);1;0;0;0;0;0;0;1;0;0;0;Cloudy; Water for chemical analysis (C2)= 40ml. Morphology: filter=1000ml, foam=yes;336411528;45cf12e9-1454-41d1-8dda-55af60bd9a00;2024-05-06T15:09:38;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;421
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T16:09:34.947+01:00;2024-05-06T16:15:33.739+01:00;FUNACTION;Portugal;Cavado River (CA);CA_24_T3;1850;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.8313888 -7.9422831 1034 0;41.8313888;-7.9422831;1034;0;14:15:00.000+01:00;2024-02-27;6.6;6.16;NA;12;104.4;11.35;NA;;Quercus (oak);1;0;0;0;0;0;0;0;0;0;0;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=1000ml+500, foam=yes;336413421;968f1381-2a89-406a-b068-1b8a56d9cc88;2024-05-06T15:15:37;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;422
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T16:15:33.831+01:00;2024-05-06T16:21:06.202+01:00;FUNACTION;Portugal;Cavado River (CA);CA_30_T3;1050;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Reservoir (with human constructed dam);sand;41.7801302 -8.1695312 570 0;41.7801302;-8.1695312;570;0;12:05:00.000+01:00;2024-04-28;10.4;5.52;NA;11.1;95.9;10.12;NA;;Quercus (oak);1;0;0;0;0;0;0;0;0;0;0;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=1000ml+500ml, foam=yes (but not much);336414994;92318f69-a4d2-4f1a-b8a6-ab2f37634f36;2024-05-06T15:21:10;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;423
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T16:21:06.255+01:00;2024-05-06T17:14:15.684+01:00;FUNACTION;Portugal;Cavado River (CA);CA_02_T4;4500;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7738414 -8.1435141 823 0;41.7738414;-8.1435141;823;0;12:19:00.000+01:00;2024-04-12;10.4;6.04;NA;12.4;104.7;10.8;NA;;Fagus (beech);0;0;0;0;1;0;0;0;0;0;0;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=1000ml, foam=yes;336430703;ec0dbbd0-9f1e-4511-bfc8-19a0caafd47a;2024-05-06T16:14:20;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;424
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T17:14:15.771+01:00;2024-05-06T17:22:24.845+01:00;FUNACTION;Portugal;Cavado River (CA);CA_10_T4;900;NA;Non-protected area;Agriculture-plant;;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);41.8131005 -7.8353907 918 0;41.8131005;-7.8353907;918;0;13:56:00.000+01:00;2024-04-11;13.5;6.25;NA;14.2;99.2;9.42;NA;;Salix (willow);0;0;0;0;0;0;0;1;0;0;0;Sunny; Water for chemical analysis (C2)= 40ml. A lot of macrophyts; Morphology: filter=500ml, foam=yes;336433325;32c58d92-3ca3-496c-aa54-73f25655c56c;2024-05-06T16:22:29;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;425
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T17:22:24.947+01:00;2024-05-06T17:27:22.259+01:00;FUNACTION;Portugal;Cavado River (CA);CA_17_T4;4000;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);41.6755859 -8.2559285 392 0;41.6755859;-8.2559285;392;0;16:35:00.000+01:00;2024-04-12;14.9;6.8;NA;17.7;98.5;9.7;NA;;Other (define in comments at end);0;0;0;0;0;0;0;0;0;0;1;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=750ml, foam=yes (but not much); Plant taxa: Castanea;336434984;15b5c6b6-f7ef-4b28-b486-180bb2534c21;2024-05-06T16:27:26;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;426
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T17:27:22.319+01:00;2024-05-06T17:32:42.783+01:00;FUNACTION;Portugal;Cavado River (CA);CA_21_T4;450;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Reservoir (with human constructed dam);sand;41.6813597 -7.9795604 694 0;41.6813597;-7.9795604;694;0;11:35:00.000+01:00;2024-04-11;12.7;6.27;NA;17.3;102.5;10.1;NA;;Quercus (oak) Salix (willow);1;0;0;0;0;0;0;1;0;0;0;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=500ml, foam=no; Resevoir with high water, sediments from a transitional zone;336436711;ce68a4e2-83b0-404e-a214-f30157487248;2024-05-06T16:32:46;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;427
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T17:32:42.845+01:00;2024-05-06T17:36:59.153+01:00;FUNACTION;Portugal;Cavado River (CA);CA_22_T4;3150;NA;Non-protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);;NA;NA;NA;NA;Stream or river (lotic);rock (typically larger than adult fist);41.6756798 -8.0449165 500 0;41.6756798;-8.0449165;500;0;10:01:00.000+01:00;2024-04-11;11;6.06;NA;14.5;103;10.9;NA;;Quercus (oak);1;0;0;0;0;0;0;0;0;0;0;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=1000ml, foam=yes;336438081;fb992fb3-6acb-45b7-9f8d-9b712066011b;2024-05-06T16:37:02;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;428
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T17:36:59.216+01:00;2024-05-06T17:40:46.509+01:00;FUNACTION;Portugal;Cavado River (CA);CA_24_T4;950;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.8313888 -7.9422831 1034 0;41.8313888;-7.9422831;1034;0;15:29:00.000+01:00;2024-04-11;13.1;6.7;NA;12.7;106.1;9.98;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=750ml, foam=yes;336439192;a0163148-5db4-40fb-b48d-c597d1c87f53;2024-05-06T16:40:51;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;429
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T17:40:46.580+01:00;2024-05-06T17:44:28.438+01:00;FUNACTION;Portugal;Cavado River (CA);CA_28_T4;4500;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Stream or river (lotic);rock (typically larger than adult fist);41.7098046 -8.0933025 353 0;41.7098046;-8.0933025;353;0;09:44:00.000+01:00;2024-04-12;12.9;6.5;NA;14.2;100.4;9.3;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Sunny; Water for chemical analysis (C2)= 40ml. Morphology: filter=1000ml, foam=yes;336440278;dfb670e0-eb43-4804-b52a-5f4f18dd3c42;2024-05-06T16:44:32;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;430
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-06T17:44:28.515+01:00;2024-05-06T17:50:04.604+01:00;FUNACTION;Portugal;Cavado River (CA);CA_30_T4;1000;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);National Park;1;0;0;0;Reservoir (with human constructed dam);sand;41.7801302 -8.1695312 570 0;41.7801302;-8.1695312;570;0;13:55:00.000+01:00;2024-04-12;14.8;5.97;NA;12.7;105.1;10.11;NA;;Quercus (oak);1;0;0;0;0;0;0;0;0;0;0;Sunny; Water for chemical analysis (C2)= 40ml. Sediments and leaves: don´t know for how long they have been under water; Morphology: filter=1000ml, foam=no;336441736;7f7b012e-2236-4c2e-810c-7899784a9fdc;2024-05-06T16:50:09;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;431
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-04-11T12:34:48.768+02:00;2024-05-09T15:33:03.459+02:00;FUNACTION;Italy;Ticino-Po It (TP);TP13T4;450;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);Natura 2000;0;0;1;0;Stream or river (lotic);silt or mud;45.1451657 9.228277 100.9000015258789 56.099998474121094;45.1451657;9.228277;100.900001525879;56.0999984741211;12:37:00.000+02:00;2024-04-11;23.7;7.62;249.6;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;High water;337429068;20b85af5-eccd-47d3-9193-8b1324606630;2024-05-09T13:34:02;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;432
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-04-11T14:07:04.886+02:00;2024-05-09T15:33:08.499+02:00;FUNACTION;Italy;Ticino-Po It (TP);TP09T4;900;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);Natura 2000;0;0;1;0;Stream or river (lotic);sand;45.2355695 9.0091096 109.4000015258789 7.047999858856201;45.2355695;9.0091096;109.400001525879;7.0479998588562;14:08:00.000+02:00;2024-04-11;15.39;7.88;174.5;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;Strong water current;337430318;2596e72c-925a-480f-9010-e1e3bd31556a;2024-05-09T13:37:22;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;433
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-04-11T15:05:14.103+02:00;2024-05-09T15:33:15.841+02:00;FUNACTION;Italy;Ticino-Po It (TP);TP08T4;1100;NA;Protected area;Forest-natural (may be managed by not monocultures and straight rows etc...);Natura 2000;0;0;1;0;Stream or river (lotic);sand;45.3473721 8.8620744 136.54888916015625 47.305999755859375;45.3473721;8.8620744;136.548889160156;47.3059997558594;15:06:00.000+02:00;2024-04-11;17.38;7.88;174.5;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;High water level;337432109;8efe16b7-abd3-46e7-8b7f-57f15298151d;2024-05-09T13:41:35;;NA;submitted_via_web;emanueleferrari;v5CxJWaLSUmsdhg44TWR9i;NA;434
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-04-23T09:14:19.208+02:00;2024-05-27T09:17:50.919+02:00;FUNACTION;Switzerland;Ticino-Po Ch  (TS);TI16T6;700;NA;Protected area;;Ramsar;0;0;0;1;Lake or pond (lentic);silt or mud;46.16374 8.857195 193 6;46.16374;8.857195;193;6;09:25:00.000+02:00;2024-05-22;15;6.83;NA;120.7;85.1;8.38;NA;;Other (define in comments at end);0;0;0;0;0;0;0;0;0;0;1;observations: flooded; leaf litter: unidentified leave pieces and branches;343077597;6cb4b877-3599-43ac-bdf1-a90588915096;2024-05-27T06:58:49;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;435
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-27T08:58:39.046+02:00;2024-05-27T09:02:46.481+02:00;FUNACTION;Switzerland;Ticino-Po Ch  (TS);TI19T6;1600;NA;Protected area;;Ramsar;0;0;0;1;Stream or river (lotic);silt or mud;46.15538 8.861961 193 0;46.15538;8.861961;193;0;11:20:00.000+02:00;2024-05-22;10.4;6.88;NA;133;99.1;10.81;NA;;Fagus (beech) Populus (poplar) Other (define in comments at end);0;0;0;0;1;0;1;0;0;0;1;Observation: flooded; leaf litter: branches, macrophytes;343078761;7e71000b-4720-41c1-b55f-ce0e98bac205;2024-05-27T07:02:56;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;436
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
2024-05-27T09:02:46.541+02:00;2024-05-27T09:29:43.324+02:00;FUNACTION;Switzerland;Ticino-Po Ch  (TS);TI20T6;900;NA;Protected area;;Ramsar;0;0;0;1;Stream or river (lotic);silt or mud;46.15086 8.865688 193 0;46.15086;8.865688;193;0;12:30:00.000+02:00;2024-05-22;16;6.67;NA;232;82.5;7.96;NA;;Other (define in comments at end);0;0;0;0;0;0;0;0;0;0;1;obs: flooded; leaf litter: macrophytes;343086685;2f297999-722e-448c-9494-fa82c09fc7d2;2024-05-27T07:29:44;;NA;submitted_via_web;;v5CxJWaLSUmsdhg44TWR9i;NA;437
1;1;1;1;1;1;NA;NA;;;;NA;NA;NA;NA;;;;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;;;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;;NA;;;;NA;;;;NA;NA
